compound_name,inchikey,source_dataset,target_rt_min,candidate_runtime_min,candidate_ph,candidate_flow_ml_min,candidate_temperature_c,column_name,mobile_phase_system,predicted_rt_min,rt_fit_score,predicted_quality_score,confidence_score,ad_penalty,constraint_violation_count,suitable,label_source,runtime_penalty
ReTiNA:enaminert:2:33,ITPVNXGNHJIFEQ-UHFFFAOYSA-N,ReTiNA:enaminert,0.7971,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.6721,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:34,AAVGNOWWRUJMPH-UHFFFAOYSA-N,ReTiNA:enaminert,1.0641,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.0641,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:34,AAVGNOWWRUJMPH-UHFFFAOYSA-N,ReTiNA:enaminert,1.0641,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.9391,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:35,IOJYANLLICSXPK-UHFFFAOYSA-N,ReTiNA:enaminert,1.0472,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.0472,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:35,IOJYANLLICSXPK-UHFFFAOYSA-N,ReTiNA:enaminert,1.0472,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.9222,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:36,VEEQOBDMRNRVAE-UHFFFAOYSA-N,ReTiNA:enaminert,1.0981999999999998,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.0981999999999998,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:36,VEEQOBDMRNRVAE-UHFFFAOYSA-N,ReTiNA:enaminert,1.0981999999999998,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.9732,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:37,YWTZSEZFYBJNRR-UHFFFAOYSA-N,ReTiNA:enaminert,0.9316,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.9316,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:37,YWTZSEZFYBJNRR-UHFFFAOYSA-N,ReTiNA:enaminert,0.9316,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.8066,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:38,AIUONQOXGPWRLU-UHFFFAOYSA-N,ReTiNA:enaminert,0.8423999999999999,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.8423999999999999,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:38,AIUONQOXGPWRLU-UHFFFAOYSA-N,ReTiNA:enaminert,0.8423999999999999,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.7174,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:39,ISPRTQCRBCOJRT-UHFFFAOYSA-N,ReTiNA:enaminert,1.3304,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.3304,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:39,ISPRTQCRBCOJRT-UHFFFAOYSA-N,ReTiNA:enaminert,1.3304,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.2054,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:40,LZTCINZBDVZAFN-UHFFFAOYSA-N,ReTiNA:enaminert,0.7189,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.7189,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:40,LZTCINZBDVZAFN-UHFFFAOYSA-N,ReTiNA:enaminert,0.7189,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.5939,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:41,ARGKSDXNLHSEGY-UHFFFAOYSA-N,ReTiNA:enaminert,1.3173,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.3173,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:41,ARGKSDXNLHSEGY-UHFFFAOYSA-N,ReTiNA:enaminert,1.3173,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.1923,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:42,LWZVHSVPMZGAMG-MGCOHNPYSA-N,ReTiNA:enaminert,0.8975000000000001,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.8975000000000001,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:42,LWZVHSVPMZGAMG-MGCOHNPYSA-N,ReTiNA:enaminert,0.8975000000000001,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.7725,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:43,SRQUIPPICQBHOJ-UHFFFAOYSA-N,ReTiNA:enaminert,1.2141,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.2141,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:43,SRQUIPPICQBHOJ-UHFFFAOYSA-N,ReTiNA:enaminert,1.2141,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.0891,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:44,URVKVSDQJOMLBS-UHFFFAOYSA-N,ReTiNA:enaminert,0.9051,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.9051,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:44,URVKVSDQJOMLBS-UHFFFAOYSA-N,ReTiNA:enaminert,0.9051,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.7801,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:45,VOMLORSSVUCHBK-UHFFFAOYSA-N,ReTiNA:enaminert,1.1985,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.1985,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:45,VOMLORSSVUCHBK-UHFFFAOYSA-N,ReTiNA:enaminert,1.1985,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.0735,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:46,GUNUQYNJSYXMLR-UHFFFAOYSA-N,ReTiNA:enaminert,1.3801,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.3801,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:46,GUNUQYNJSYXMLR-UHFFFAOYSA-N,ReTiNA:enaminert,1.3801,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.2551,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:47,VRABLRPXYVUKCG-UHFFFAOYSA-N,ReTiNA:enaminert,1.1634,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.1634,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:47,VRABLRPXYVUKCG-UHFFFAOYSA-N,ReTiNA:enaminert,1.1634,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.0384,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:48,NHMHNSDBFIBILH-WZRBSPASSA-N,ReTiNA:enaminert,1.3165,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.3165,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:48,NHMHNSDBFIBILH-WZRBSPASSA-N,ReTiNA:enaminert,1.3165,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.1915,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:49,VJTUPQJSJAHROY-UHFFFAOYSA-N,ReTiNA:enaminert,1.479,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.479,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:49,VJTUPQJSJAHROY-UHFFFAOYSA-N,ReTiNA:enaminert,1.479,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.354,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:50,QUQJFTJJZLHJFK-SECBINFHSA-N,ReTiNA:enaminert,1.1916,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.1916,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:50,QUQJFTJJZLHJFK-SECBINFHSA-N,ReTiNA:enaminert,1.1916,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.0666,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:51,QYDIHVRJIVKTOG-UHFFFAOYSA-N,ReTiNA:enaminert,1.0938,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.0938,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:51,QYDIHVRJIVKTOG-UHFFFAOYSA-N,ReTiNA:enaminert,1.0938,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.9688,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:52,DLPLLSZOWYJLCG-UHFFFAOYSA-N,ReTiNA:enaminert,1.2036,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.2036,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:52,DLPLLSZOWYJLCG-UHFFFAOYSA-N,ReTiNA:enaminert,1.2036,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.0786,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:53,ROIPJLVNWMYCER-UHFFFAOYSA-N,ReTiNA:enaminert,0.6942,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.6942,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:53,ROIPJLVNWMYCER-UHFFFAOYSA-N,ReTiNA:enaminert,0.6942,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.5692,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:54,XGGBXGRQHUYEJG-UHFFFAOYSA-N,ReTiNA:enaminert,0.9153,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.9153,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:54,XGGBXGRQHUYEJG-UHFFFAOYSA-N,ReTiNA:enaminert,0.9153,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.7903000000000002,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:55,BALZKYWKTZYRMS-UHFFFAOYSA-N,ReTiNA:enaminert,1.2713,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.2713,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:55,BALZKYWKTZYRMS-UHFFFAOYSA-N,ReTiNA:enaminert,1.2713,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.1463,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:56,SQWXRMGRANBRRH-UHFFFAOYSA-N,ReTiNA:enaminert,1.3126,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.3126,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:56,SQWXRMGRANBRRH-UHFFFAOYSA-N,ReTiNA:enaminert,1.3126,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.1875999999999998,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:57,UTAQHPPCKRKXAG-UHFFFAOYSA-N,ReTiNA:enaminert,1.1336000000000002,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.1336000000000002,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:57,UTAQHPPCKRKXAG-UHFFFAOYSA-N,ReTiNA:enaminert,1.1336000000000002,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.0086000000000004,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:58,QPZXHUXGOUYNOU-UHFFFAOYSA-N,ReTiNA:enaminert,1.0428,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.0428,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:58,QPZXHUXGOUYNOU-UHFFFAOYSA-N,ReTiNA:enaminert,1.0428,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.9177999999999997,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:59,JKGHREYQSNRKRR-UHFFFAOYSA-N,ReTiNA:enaminert,1.4081,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.4081,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:59,JKGHREYQSNRKRR-UHFFFAOYSA-N,ReTiNA:enaminert,1.4081,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.2831,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:60,NUDSGDYZHKNNPW-UHFFFAOYSA-N,ReTiNA:enaminert,1.1172,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.1172,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:60,NUDSGDYZHKNNPW-UHFFFAOYSA-N,ReTiNA:enaminert,1.1172,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.9922,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:61,KKOGMIAWVNRRQR-UHFFFAOYSA-N,ReTiNA:enaminert,0.8753,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.8753,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:61,KKOGMIAWVNRRQR-UHFFFAOYSA-N,ReTiNA:enaminert,0.8753,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.7503,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:62,XMFHLWNITUZTMZ-UHFFFAOYSA-N,ReTiNA:enaminert,0.8271,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.8271,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:62,XMFHLWNITUZTMZ-UHFFFAOYSA-N,ReTiNA:enaminert,0.8271,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.7020999999999997,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:63,MHXHDTUBRRBNDV-UHFFFAOYSA-N,ReTiNA:enaminert,1.338,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.338,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:63,MHXHDTUBRRBNDV-UHFFFAOYSA-N,ReTiNA:enaminert,1.338,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.213,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:64,VCQXFRPOKBGUIG-UHFFFAOYSA-N,ReTiNA:enaminert,1.0547,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.0547,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:64,VCQXFRPOKBGUIG-UHFFFAOYSA-N,ReTiNA:enaminert,1.0547,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.9297,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:65,MXNPFNPBDKRVHU-UHFFFAOYSA-N,ReTiNA:enaminert,1.1284999999999998,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.1284999999999998,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:65,MXNPFNPBDKRVHU-UHFFFAOYSA-N,ReTiNA:enaminert,1.1284999999999998,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.0035,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:66,RPRNLEJXYXAKCL-UHFFFAOYSA-N,ReTiNA:enaminert,1.5281999999999998,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.5281999999999998,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:66,RPRNLEJXYXAKCL-UHFFFAOYSA-N,ReTiNA:enaminert,1.5281999999999998,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.4032,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:67,TXQRTHHJRMCDHM-UHFFFAOYSA-N,ReTiNA:enaminert,1.0909,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.0909,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:67,TXQRTHHJRMCDHM-UHFFFAOYSA-N,ReTiNA:enaminert,1.0909,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.9659,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:68,MZQXFRZFLBGDGC-UHFFFAOYSA-N,ReTiNA:enaminert,1.0017,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.0017,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:68,MZQXFRZFLBGDGC-UHFFFAOYSA-N,ReTiNA:enaminert,1.0017,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.8767,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:69,XNIJUJYJNAULEH-UHFFFAOYSA-N,ReTiNA:enaminert,1.299,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.299,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:69,XNIJUJYJNAULEH-UHFFFAOYSA-N,ReTiNA:enaminert,1.299,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.174,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:70,XUFAUPRFCPKCSJ-UHFFFAOYSA-N,ReTiNA:enaminert,1.1941,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.1941,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:70,XUFAUPRFCPKCSJ-UHFFFAOYSA-N,ReTiNA:enaminert,1.1941,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.0690999999999997,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:71,OLDWWWZSSUCOJR-UHFFFAOYSA-N,ReTiNA:enaminert,1.1499,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.1499,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:71,OLDWWWZSSUCOJR-UHFFFAOYSA-N,ReTiNA:enaminert,1.1499,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.0248999999999997,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:72,HUKHKVAUCWIMRZ-UHFFFAOYSA-N,ReTiNA:enaminert,1.3395,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.3395,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:72,HUKHKVAUCWIMRZ-UHFFFAOYSA-N,ReTiNA:enaminert,1.3395,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.2145,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:73,FQIIAMSIGINTCM-UHFFFAOYSA-N,ReTiNA:enaminert,1.427,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.427,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:73,FQIIAMSIGINTCM-UHFFFAOYSA-N,ReTiNA:enaminert,1.427,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.302,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:74,XAUDBRCRTUZQJL-UHFFFAOYSA-N,ReTiNA:enaminert,0.9185,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.9185,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:74,XAUDBRCRTUZQJL-UHFFFAOYSA-N,ReTiNA:enaminert,0.9185,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.7935,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:75,GOKFEBJNTWBEFH-YFBPEHEXSA-N,ReTiNA:enaminert,1.2773,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.2773,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:75,GOKFEBJNTWBEFH-YFBPEHEXSA-N,ReTiNA:enaminert,1.2773,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.1523000000000003,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:76,ABIFFQIAHLTQBX-UHFFFAOYSA-N,ReTiNA:enaminert,1.3614,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,1.3614,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:76,ABIFFQIAHLTQBX-UHFFFAOYSA-N,ReTiNA:enaminert,1.3614,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,3.2363999999999997,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:77,DGGYNJDQLBXTMA-UHFFFAOYSA-N,ReTiNA:enaminert,0.9287,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,0.9287,1.0,0.55,0.85,0.0,0,1,synthetic_proxy,0.16666666666666666
ReTiNA:enaminert:2:77,DGGYNJDQLBXTMA-UHFFFAOYSA-N,ReTiNA:enaminert,0.9287,2.0,7.0,3.0,30.0,"RP column 4.6 x 30 mm, 2.7 um",acn_formic_acid,2.8037,0.0,0.30000000000000004,0.55,0.2,1,0,synthetic_proxy,0.16666666666666666
